nom	site	passage	campagne	etat	taille	vegetation_cover	connectivite	permanence	Gundlachia_radiata	Drepanotrema_lucidum	Drepanotrema_depressissimum	Drepanotrema_cimex	Drepanotrema_aeruginosum	Aplexa_marmorata	Physa_acuta	Lymnaea_columella	Lymnaea_cubensis	Plesiophysa_guadeloupensis	Biomphalaria_straminea	Biomphalaria_glabrata	Biomphalaria_schrammi	Pomacea_glauca	Pyrgophorus_coronatus	Marisa_cornuarietis	Melanoides_tuberculata_PAP	Melanoides_tuberculata_GOS	Melanoides_tuberculata_FAL	Melanoides_tuberculata_MAD	Melanoides_tuberculata_CPF	Melanoides_tuberculata_SEN	Tarebia_granifera	Neritina_virginea	Eupera_viridans	Indoplanorbis_exustus	Helisoma_duryi
Ravine_Petit_Perou	232	1	1	f	1.5	40			0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Petit_Perou	232	3	3	f	5	80			0	0	0	0	0	0	4	0	0	0	3	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0
Ravine_Petit_Perou	232	5	4	f	7.5	NA	1	1	0	1	1	0	0	0	5	1	2	0	4	0	0	3	0	4	3	3	0	0	0	0	0	0	0	0	0
Ravine_Petit_Perou	232	7	5	f	4	5	2	3	0	0	0	0	0	0	3	3	0	0	-1	0	0	2	0	3	5	6	0	0	0	0	0	0	0	0	0
Ravine_Petit_Perou	232	8	6	f	5	13	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	3	4	3	0	0	0	0	0	0	3	0	0
Ravine_Petit_Perou	232	10	7	f	3	50	1	1	0	0	0	0	0	0	-1	1	1	0	0	0	0	2	0	3	4	4	0	0	0	0	0	0	1	0	0
Ravine_Petit_Perou	232	12	8	f	8	80	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	2	2	2	0	0	0	0	0	0	3	0	0
Ravine_Petit_Perou	232	14	9	f	3	20	1	1	0	0	0	0	0	0	7	0	1	0	0	0	0	4	0	4	4	6	0	0	0	0	0	0	2	0	0
Ravine_Petit_Perou	232	16	10	f	2	30	2	2	0	0	0	0	0	1	2	1	2	0	0	0	0	1	0	2	2	3	0	0	0	0	0	0	2	0	0
Ravine_Petit_Perou	232	18	11	f	2.5	10	2	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0
Ravine_Petit_Perou	232	20	12	f		NA																													
Ravine_Petit_Perou	232	21	13	f	2	10	4	1	0	-1	0	0	0	5	4	0	0	0	0	0	0	2	0	2	1	3	0	0	0	0	0	0	2	0	0
Ravine_Petit_Perou	232	23	14	f	2	30	1	2	0	0	0	0	0	5	7	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Ravine_Petit_Perou	232	25	15	f	3	35	1	2	0	0	0	0	0	6	3	0	0	0	0	0	0	1	2	2	-1	0	0	0	0	0	0	0	0	0	0
Ravine_Petite_Riviere_a_Boisviniere	233	1	1	f	20	100			0	5	4	0	0	5	0	3	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Petite_Riviere_a_Boisviniere	233	2	2	f	12	100			0	2	0	0	0	0	0	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Ravine_Petite_Riviere_a_Boisviniere	233	4	3	f	5	54			0	5	4	0	0	4	0	4	0	0	0	3	0	3	0	3	0	0	0	0	0	0	0	0	2	0	0
Ravine_Petite_Riviere_a_Boisviniere	233	5	4	f	3	80	1	1	0	3	4	0	0	6	0	3	0	0	0	2	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0
Ravine_Petite_Riviere_a_Boisviniere	233	7	5	f	4	20	2	1	0	2	2	0	0	2	0	3	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
Ravine_Petite_Riviere_a_Boisviniere	233	8	6	f	15	40	2	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Ravine_Petite_Riviere_a_Boisviniere	233	10	7	f	2	100	1	2	0	3	4	0	0	4	3	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
Ravine_Petite_Riviere_a_Boisviniere	233	12	8	f	10	100	2	2	0	2	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Petite_Riviere_a_Boisviniere	233	14	9	f	5	90	1	2	0	0	0	0	0	2	1	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Ravine_Petite_Riviere_a_Boisviniere	233	16	10	f	3	100	1	2	0	0	0	0	0	2	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Petite_Riviere_a_Boisviniere	233	18	11	f	5	10	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	-1	0	2	0	0	0	0	0	0	0	0	0	0	0
Ravine_Petite_Riviere_a_Boisviniere	233	20	12	f		NA																													
Ravine_Petite_Riviere_a_Boisviniere	233	21	13	f	10	95	1	2	0	2	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Petite_Riviere_a_Boisviniere	233	23	14	f	7	90	1	2	0	2	2	0	0	3	-1	2	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	3	0	0
Ravine_Petite_Riviere_a_Boisviniere	233	25	15	f	10	100	2	2	0	0	2	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Pichon	234	4	3	f	2	0			0	0	-1	0	0	5	0	0	0	0	0	-1	-1	3	0	0	-1	0	0	0	0	0	0	0	3	0	0
Ravine_Pichon	234	5	4	f	3	0	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	2	0	0
Ravine_Pichon	234	7	5	f	2	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	6	0	0	0	0
Ravine_Pichon	234	8	6	f	4	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	-1	0	-1	0	0
Ravine_Pichon	234	10	7	f	1.5	10	1	1	0	0	0	0	0	2	1	1	0	0	0	0	0	2	0	2	0	-1	0	0	0	0	0	0	0	0	0
Ravine_Pichon	234	12	8	f	6	20	2	2	0	0	0	0	0	2	0	0	0	0	1	0	0	2	0	3	0	0	0	0	0	0	0	0	5	0	0
Ravine_Pichon	234	14	9	f	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	-1	2	0	0	0	0	-1	0	1	0	0
Ravine_Pichon	234	16	10	f	1.5	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	4	0	-1	0	0	0	0	0	0	2	0	0
Ravine_Pichon	234	18	11	f	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	2	0	0
Ravine_Pichon	234	20	12	f		NA																													
Ravine_Pichon	234	21	13	f	1	0	1.5	2	0	0	2	0	0	4	0	0	0	0	0	0	0	2	0	3	0	4	0	0	0	0	0	0	3	0	0
Ravine_Pichon	234	23	14	f	4	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
Ravine_Pichon	234	25	15	f	3	0	2	3	0	1	3	0	0	0	3	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	3	0	0
Ravine_Renneville	235	1	1	f	3.5	10			0	0	3	0	0	3	0	0	0	0	3	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0
Ravine_Renneville	235	2	2	f		NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Renneville	235	4	3	f	1.5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Ravine_Renneville	235	5	4	f	4	80	1	2	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Renneville	235	7	5	f	7	60	1	1	0	2	0	0	0	2	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Ravine_Renneville	235	8	6	f	5	20	1	2	0	2	2	0	0	3	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Ravine_Renneville	235	10	7	f	4	60	1	1	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Renneville	235	12	8	f	5	50	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ravine_Renneville	235	14	9	f	7	80	1	1	0	2	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Renneville	235	16	10	f	1.5	5	2	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Ravine_Renneville	235	18	11	f		NA																													
Ravine_Renneville	235	20	12	f		NA																													
Ravine_Renneville	235	21	13	f	2	60	1	1	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Ravine_Renneville	235	23	14	f	5	20	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Renneville	235	25	15	f	8	80	2	2	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Romain_a_pont_Nicolas	236	1	1	f		41			0	4	5	0	0	6	0	0	0	0	5	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Romain_a_pont_Nicolas	236	2	2	f	3	50			0	1	3	0	0	5	0	0	0	0	5	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Romain_a_pont_Nicolas	236	3	3	f		10			0	5	5	0	0	5	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Romain_a_pont_Nicolas	236	5	4	f	3	20	2	3	0	5	5	0	0	4	0	0	0	0	4	0	4	3	0	0	0	0	0	0	0	0	0	0	3	0	0
Ravine_Romain_a_pont_Nicolas	236	7	5	f	2	20	2	3	0	4	5	0	0	5	0	1	0	0	2	2	1	3	0	4	0	0	0	0	0	0	0	0	0	0	0
Ravine_Romain_a_pont_Nicolas	236	8	6	f	5	50	1	1	0	0	3	0	0	3	0	3	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	2	0	0
Ravine_Romain_a_pont_Nicolas	236	10	7	f	2	40	2	2	0	0	0	0	0	4	0	-1	0	0	0	0	0	-1	0	3	2	1	0	0	0	0	0	0	1	0	0
Ravine_Romain_a_pont_Nicolas	236	12	8	f	5	0	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	5	3	2	0	0	0	0	0	0	3	0	0
Ravine_Romain_a_pont_Nicolas	236	14	9	f	3	40	1	1	0	2	3	0	0	3	0	0	0	0	-1	1	0	1	0	2	0	0	0	0	0	0	0	0	4	0	0
Ravine_Romain_a_pont_Nicolas	236	16	10	f	2	20	2	2	0	0	2	0	0	4	0	0	0	0	1	0	0	1	0	2	-1	0	0	0	0	0	0	0	-1	0	0
Ravine_Romain_a_pont_Nicolas	236	18	11	f	3	90	2	2	0	0	2	0	0	5	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ravine_Romain_a_pont_Nicolas	236	20	12	f		NA																													
Ravine_Romain_a_pont_Nicolas	236	21	13	f	2	30	2	3	0	1	-1	0	0	4	2	0	0	0	1	0	0	2	0	3	-1	0	0	0	0	0	0	0	-1	0	0
Ravine_Romain_a_pont_Nicolas	236	23	14	f	4	0	2	3	0	2	0	0	0	5	3	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0
Ravine_Romain_a_pont_Nicolas	236	25	15	f	5	70	2	3	0	2	5	0	0	3	3	0	0	0	3	0	0	2	0	3	0	0	0	0	0	0	0	0	2	0	0
Ravine_Vidange	237	1	1	f	1.5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Vidange	237	2	2	f	2	NA			0	3	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Vidange	237	4	3	f	2	5			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Vidange	237	5	4	f	2.5	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Vidange	237	7	5	f	2	5	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Vidange	237	8	6	f	2	0	2	2	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Vidange	237	10	7	f	1.5	0	1	1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Vidange	237	12	8	f	3	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Vidange	237	14	9	f	2	6	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Vidange	237	16	10	f	1	10	1	2	0	0	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Vidange	237	18	11	f	2	1	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Vidange	237	20	12	f		NA																													
Ravine_Vidange	237	21	13	s	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravine_Vidange	237	23	14	f	1	80	2	3	0	0	0	0	0	5	5	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Ravine_Vidange	237	25	15	f	2	32	2	3	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Redbone	238	4	3	f	12	0			0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Redbone	238	5	4	f	40	5	4	1	0	0	6	0	0	0	4	0	0	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Redbone	238	7	5	f	30	5	4	1	0	0	2	0	0	2	3	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Redbone	238	8	6	f	40	10	3	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
Redbone	238	10	7	f	40	2	2	1	2	2	0	0	0	2	0	3	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Redbone	238	12	8	f	40	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Redbone	238	14	9	f	50	1	4	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Redbone	238	16	10	f	25	1	2	1	2	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Redbone	238	18	11	f	30	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Redbone	238	20	12	f		NA																													
Redbone	238	21	13	f	25	0	4	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0
Redbone	238	23	14	f	40	5	3	1	0	0	1	0	0	0	2	0	0	0	2	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0
Redbone	238	25	15	f	30	0	2	3	1	0	1	0	0	2	0	1	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
Rejoui_Nord_1	239	1	1	f	30	20			0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0
Rejoui_Nord_1	239	2	2	f		NA			0	3	4	0	2	4	0	0	0	0	4	0	0	2	0	3	6	0	0	0	0	0	0	0	0	0	0
Rejoui_Nord_1	239	4	3	f		5			0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	3	3	0	0	0	0	0	0	0	0	0
Rejoui_Nord_1	239	5	4	f	40	40	2	1	0	2	3	0	0	4	2	0	0	0	4	0	0	2	0	4	0	2	0	0	0	0	0	0	0	0	0
Rejoui_Nord_1	239	7	5	f	20	100	2	1	0	0	3	0	0	4	2	4	5	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	4	0	0
Rejoui_Nord_1	239	8	6	f	40	50	2	2	0	0	4	0	0	4	6	4	3	0	2	0	0	0	0	4	5	0	0	0	0	0	0	0	6	0	0
Rejoui_Nord_1	239	10	7	f	25	40	2	2	0	2	3	0	0	4	3	2	3	0	0	0	0	0	0	3	-1	2	0	0	0	0	0	0	3	0	0
Rejoui_Nord_1	239	12	8	f	30	20	2	2	0	2	3	0	0	3	4	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0
Rejoui_Nord_1	239	14	9	f	80	40	2	2	0	-1	1	0	0	4	2	2	4	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	2	0	0
Rejoui_Nord_1	239	16	10	f	20	8	2	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
Rejoui_Nord_1	239	18	11	f	30	30	2	2	0	0	0	0	0	-1	3	0	2	0	-1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
Rejoui_Nord_1	239	20	12	f		NA																													
Rejoui_Nord_1	239	21	13	f	30	50	2	2	0	1	0	0	0	2	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Rejoui_Nord_1	239	23	14	f	15	30	2	2	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Rejoui_Nord_1	239	25	15	f	40	40	2	2	0	2	-1	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rejoui_Nord_bis	240	1	1	f	30	62			0	2	1	0	0	3	0	0	0	0	2	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0
Retenue_Grand_bassin	241	4	3	f	400	0			0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	0	-1	0	0	0	0	0	0	0
Retenue_Grand_bassin	241	5	4	f	1000	10	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Retenue_Grand_bassin	241	7	5	f	30	0	2	2	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Retenue_Grand_bassin	241	8	6	f	5	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0
Richeplaine	242	4	3	f	20	20			0	4	4	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Riviere_Anse_a_la_Barque	243	1	1	f	10	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Riviere_Anse_a_la_Barque	243	4	3	f	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	5	0	0	0
Riviere_Anse_a_la_Barque	243	5	4	f	4	0	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0
Riviere_Anse_a_la_Barque	243	7	5	f	3.5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	2	0	0	0
Riviere_Anse_a_la_Barque	243	8	6	f	10	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Riviere_Anse_a_la_Barque	243	10	7	f	2	0	1	1	0	0	0	0	0	2	3	1	0	0	1	0	0	0	4	0	4	0	0	0	0	0	0	2	0	0	0
Riviere_Anse_a_la_Barque	243	12	8	f	10	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Riviere_Anse_a_la_Barque	243	14	9	f	5	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
Riviere_Anse_a_la_Barque	243	16	10	f	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Riviere_Anse_a_la_Barque	243	18	11	f	2.5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	-1	0	0	0
Riviere_Anse_a_la_Barque	243	20	12	f		NA																													
Riviere_Anse_a_la_Barque	243	21	13	f	5	0	1	2	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	3	0	0	1	0	0	0	0	0	2	0	0	0
Riviere_Anse_a_la_Barque	243	23	14	f	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
Riviere_Anse_a_la_Barque	243	25	15	f	8	0	1	2	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	4	0	0	0
Roche_Est	244	1	1	f	10	10			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Roche_Est	244	4	3	f	10	0			0	2	2	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roche_Est	244	5	4	f	15	40	2	3	0	6	5	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roche_Est	244	7	5	f	20	10	2		0	0	4	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roche_Est	244	8	6	f	15	10	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roche_Est	244	10	7	f	50	30	2	2	0	0	2	0	0	1	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Roche_Est	244	12	8	f	25	10	2	2	0	2	3	0	0	2	3	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Roche_Est	244	14	9	f	30	10	3	2	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0
Roche_Est	244	16	10	f	10	5	2	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	2	0	0
Roche_Est	244	18	11	f	20	10	2	1	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
Roche_Est	244	20	12	f		NA																													
Roche_Est	244	21	13	f	30	6	2	3	0	0	-1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Roche_Est	244	23	14	f	15	20	2	2	0	0	-1	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Roche_Est	244	25	15	f	30	65	3	3	0	4	4	0	0	0	3	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0
Roche_Ouest	245	1	1	f	100	10			0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Roche_Ouest	245	2	2	f		NA			0	3	4	0	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roche_Ouest	245	4	3	f	100	15			1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roche_Ouest	245	5	4	f	150	30	2	2	0	7	7	0	1	4	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roche_Ouest	245	7	5	f	150	10	2	2	0	0	3	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roche_Ouest	245	8	6	f	100	10	4	2	0	0	2	0	0	4	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Roche_Ouest	245	10	7	f	150	15	4	2	0	1	0	0	0	3	0	0	0	0	-1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Roche_Ouest	245	12	8	f	50	40	2	2	0	0	3	0	0	4	3	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roche_Ouest	245	14	9	f	150	20	2	1	0	2	2	0	0	1	3	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Roche_Ouest	245	16	10	f	100	30	4	2	0	0	0	0	0	3	1	1	0	0	2	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
Roche_Ouest	245	18	11	f	100	25	4	2	0	2	3	0	0	2	3	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Roche_Ouest	245	20	12	f		NA																													
Roche_Ouest	245	21	13	f	30	5	3	2	0	0	2	0	0	3	3	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Roche_Ouest	245	23	14	f	150	15	4	2	0	0	1	0	0	3	2	0	0	0	-1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Roche_Ouest	245	25	15	f	120	35	2	2	0	3	-1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rousseau	246	1	1	f	150	79			0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rousseau	246	2	2	f		NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rousseau	246	4	3	f	50	15			0	4	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roussel	247	1	1	f	60	5			0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roussel	247	3	3	f	50	10			0	0	4	0	2	4	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
Roussel	247	5	4	f	50	15	4	2	0	2	3	0	2	3	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Roussel	247	7	5	f	70	5	2	1	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
Roussel	247	8	6	f	50	2	4	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roussel	247	10	7	f	80	35	4	2	0	1	2	0	0	5	0	1	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
Roussel	247	12	8	f	50	0	4	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0
Roussel	247	16	10	f	100	20	3	2	0	0	2	0	0	4	0	0	0	0	8	0	0	0	0	0	8	0	8	0	0	0	0	0	0	0	0
